ra,dec,name,color,radius
159.19291666667,-27.57183333333,,red,5.0
159.19166666667,-27.57283333333,,red,5.0
159.13333333333,-27.50352777778,,red,5.0
159.13083333333,-27.50713888889,,red,5.0
159.125,-27.51719444444,,red,5.0
159.12333333333,-27.52022222222,,red,5.0
159.13125,-27.55583333333,,red,5.0
159.12125,-27.52633333333,,red,5.0
159.16791666667,-27.57869444444,,red,5.0
159.20083333333,-27.48116666667,,red,5.0
159.20958333333,-27.48519444444,,red,5.0
159.17458333333,-27.58127777778,,red,5.0
159.1575,-27.57894444444,,red,5.0
159.2010502,-27.5783734,,red,5.0
159.13523333333,-27.49024444444,,red,5.0
159.18,-27.47433333333,,red,5.0
159.11708333333,-27.51852777778,,red,5.0
159.19,-27.58261111111,,red,5.0
159.23541666667,-27.50688888889,,red,5.0
159.12416666667,-27.5575,,red,5.0
159.11666666667,-27.51530555556,,red,5.0
159.11416666667,-27.52438888889,,red,5.0
159.11458333333,-27.53675,,red,5.0
159.145854,-27.479086,,red,5.0
159.1782274,-27.5857448,,red,5.0
159.1325,-27.48716666667,,red,5.0
159.145,-27.57938888889,,red,5.0
159.19166666667,-27.58611111111,,red,5.0
159.1681477,-27.5873891,,red,5.0
159.20166666667,-27.58419444444,,red,5.0
159.1872482,-27.4695023,,red,5.0
159.11166666667,-27.53986111111,,red,5.0
159.23666666667,-27.55852777778,,red,5.0
159.11041666667,-27.53777777778,,red,5.0
159.19583333333,-27.58836111111,,red,5.0
159.11041666667,-27.54488888889,,red,5.0
159.17875,-27.46641666667,,red,5.0
159.14833333333,-27.58638888889,,red,5.0
159.147928,-27.47014,,red,5.0
159.11666666667,-27.49352777778,,red,5.0
159.135,-27.58155555556,,red,5.0
159.123794,-27.5728284,,red,5.0
159.23767,-27.567869,,red,5.0
159.17958333333,-27.59541666667,,red,5.0
159.21458333333,-27.58738888889,,red,5.0
159.121087,-27.484041,,red,5.0
159.15833333333,-27.59438888889,,red,5.0
159.21208333333,-27.59122222222,,red,5.0
159.253580893453,-27.5485982511564,,red,5.0
159.15166666667,-27.59475,,red,5.0
159.2509431,-27.4980636,,red,5.0
159.2442921,-27.5741566,,red,5.0
159.14083333333,-27.46141666667,,red,5.0
159.1825,-27.45341666667,,red,5.0
159.20541666667,-27.60052777778,,red,5.0
159.20916666667,-27.60286111111,,red,5.0
159.08875,-27.52277777778,,red,5.0
159.0925,-27.55236111111,,red,5.0
159.23875,-27.587,,red,5.0
159.2604648,-27.5649802,,red,5.0
159.17458333333,-27.61122222222,,red,5.0
159.23083333333,-27.59863888889,,red,5.0
159.1035284,-27.5816557,,red,5.0
159.20125,-27.44630555556,,red,5.0
159.13958333333,-27.44986111111,,red,5.0
159.12208333333,-27.45658333333,,red,5.0
159.16916666667,-27.44091666667,,red,5.0
159.24166666667,-27.59969444444,,red,5.0
159.10166666667,-27.59186111111,,red,5.0
159.10833333333,-27.59766666667,,red,5.0
159.229625,-27.44625,,red,5.0
159.0715297,-27.5297085,,red,5.0
159.13583333333,-27.44166666667,,red,5.0
159.1,-27.46302777778,,red,5.0
159.11083333333,-27.4535,,red,5.0
159.0730584,-27.5036797,,red,5.0
159.225708333333,-27.6152972222222,,red,5.0
159.23791666667,-27.61066666667,,red,5.0
159.09541666667,-27.59486111111,,red,5.0
159.26541666667,-27.59658333333,,red,5.0
159.1146396,-27.4418641,,red,5.0
159.1793176,-27.4249662,,red,5.0
159.18291666667,-27.63258333333,,red,5.0
159.29708333333,-27.52508333333,,red,5.0
159.18083333333,-27.42247222222,,red,5.0
159.060375,-27.5073888888889,,red,5.0
159.16916666667,-27.42197222222,,red,5.0
159.0563771,-27.5320541,,red,5.0
159.0714837,-27.4748165,,red,5.0
159.23875,-27.43363888889,,red,5.0
159.17041666667,-27.41916666667,,red,5.0
159.28925,-27.48036111111,,red,5.0
159.16166666667,-27.41886111111,,red,5.0
159.28766666667,-27.47213888889,,red,5.0
159.26541666667,-27.445,,red,5.0
159.30208333333,-27.49786111111,,red,5.0
159.20833333333,-27.64097222222,,red,5.0
159.30708333333,-27.507,,red,5.0
159.093069,-27.4381411,,red,5.0
159.2425,-27.42505555556,,red,5.0
159.05833333333,-27.46566666667,,red,5.0
159.16215223978,-27.65213566299,,red,5.0
159.22041666667,-27.40919444444,,red,5.0
159.19708333333,-27.40366666667,,red,5.0
159.08083333333,-27.43497222222,,red,5.0
159.17541666667,-27.40097222222,,red,5.0
159.0780574,-27.621723,,red,5.0
159.18958333333,-27.39713888889,,red,5.0
159.03,-27.54761111111,,red,5.0
159.17208333333,-27.39352777778,,red,5.0
159.0457822,-27.4541635,,red,5.0
159.321039,-27.468861,,red,5.0
159.33329,-27.55947,,red,5.0
159.204501,-27.388678,,red,5.0
159.3221273,-27.5927365,,red,5.0
159.0177563,-27.5088671,,red,5.0
159.25625,-27.40205555556,,red,5.0
159.18708333333,-27.38372222222,,red,5.0
159.231,-27.668,,red,5.0
159.21166666667,-27.38397222222,,red,5.0
159.155,-27.38186111111,,red,5.0
159.3451104,-27.545753,,red,5.0
159.11208333333,-27.39044444444,,red,5.0
159.2704968,-27.3999168,,red,5.0
159.02333333333,-27.45111111111,,red,5.0
159.025,-27.60925,,red,5.0
159.20083333333,-27.37180555556,,red,5.0
159.290283,-27.657803,,red,5.0
159.0005242,-27.4831589,,red,5.0
159.345208333333,-27.6007777777778,,red,5.0
159.34625,-27.59908333333,,red,5.0
159.010625,-27.6054361111111,,red,5.0
159.3149887,-27.6436751,,red,5.0
158.9921653,-27.562421,,red,5.0
159.0593143,-27.6637441,,red,5.0
159.1625,-27.35708333333,,red,5.0
159.1436946,-27.3590664,,red,5.0
159.2669459,-27.6821725,,red,5.0
159.1025,-27.36925,,red,5.0
159.1275,-27.36030555556,,red,5.0
159.10416666667,-27.36613888889,,red,5.0
159.05690023684,-27.66858435108,,red,5.0
159.01,-27.6325,,red,5.0
159.09608,-27.35422,,red,5.0
159.15633,-27.716995,,red,5.0
159.3038,-27.68394,,red,5.0
159.305,-27.68444444444,,red,5.0
159.30522607981,-27.68496028536,,red,5.0
159.05437,-27.68858,,red,5.0
158.97041666667,-27.59230555556,,red,5.0
159.0815953,-27.7071527,,red,5.0
159.17458333333,-27.32911111111,,red,5.0
159.20791666667,-27.32963888889,,red,5.0
159.17,-27.3275,,red,5.0
159.22964781501,-27.72595366431,,red,5.0
159.14958333333,-27.32672222222,,red,5.0
159.00791666667,-27.38369444444,,red,5.0
159.41291666667,-27.56175,,red,5.0
159.36854166667,-27.65525,,red,5.0
159.0789874,-27.7214276,,red,5.0
159.4055185,-27.5941151,,red,5.0
159.2924065,-27.7149926,,red,5.0
158.94045833333,-27.56066944444,,red,5.0
159.41458333333,-27.56827777778,,red,5.0
159.4204913,-27.5334853,,red,5.0
159.11517,-27.31922,,red,5.0
159.4089479,-27.5997385,,red,5.0
