ra,dec,name,color,radius
187.6971,7.6053,,red,5.0
187.7022,12.0452,,red,5.0
187.7043,13.2238,,red,5.0
187.7059,12.3909,,red,5.0
187.7141,8.3603,,red,5.0
187.7177,16.7588,,red,5.0
187.732,14.7739,,red,5.0
187.7509,15.7305,,red,5.0
187.7544,7.7232,,red,5.0
187.7595,18.0034,,red,5.0
187.7659,1.6757,,red,5.0
187.7882,18.22,,red,5.0
187.7933,13.0973,,red,5.0
187.8029,13.1243,,red,5.0
187.8155,12.3318,,red,5.0
187.831,12.738,,red,5.0
187.8315,12.6115,,red,5.0
187.8458,11.4926,,red,5.0
187.8465,17.2064,,red,5.0
187.8821,11.6031,,red,5.0
187.8856,11.6247,,red,5.0
187.8891,12.0643,,red,5.0
187.9071,14.8602,,red,5.0
187.9134,10.8398,,red,5.0
187.9143,16.8528,,red,5.0
187.9137,3.9399,,red,5.0
187.9269,20.4817,,red,5.0
187.95,-2.9703,,red,5.0
187.9639,12.657,,red,5.0
187.9667,12.4818,,red,5.0
187.9704,12.2664,,red,5.0
187.9744,14.3065,,red,5.0
187.9779,15.1239,,red,5.0
187.9824,8.6022,,red,5.0
187.9831,12.1741,,red,5.0
187.9849,11.9724,,red,5.0
187.9961,18.3478,,red,5.0
188.0032,12.6203,,red,5.0
188.0114,11.89,,red,5.0
188.0138,16.6879,,red,5.0
188.0228,11.8174,,red,5.0
188.0389,12.8389,,red,5.0
188.0399,15.3009,,red,5.0
188.0435,13.4196,,red,5.0
188.051,12.0615,,red,5.0
188.0592,10.2515,,red,5.0
188.08,18.2446,,red,5.0
188.0949,16.0187,,red,5.0
188.0975,11.263,,red,5.0
188.0982,11.8932,,red,5.0
188.1061,5.6555,,red,5.0
188.1167,0.3892,,red,5.0
188.1392,15.4154,,red,5.0
188.1397,9.1737,,red,5.0
188.1493,8.0925,,red,5.0
188.1495,9.8864,,red,5.0
188.1505,0.2625,,red,5.0
188.1507,18.0231,,red,5.0
188.1508,5.3881,,red,5.0
188.1521,2.6613,,red,5.0
188.1626,10.0921,,red,5.0
188.1741,14.0496,,red,5.0
188.1777,15.9099,,red,5.0
188.1785,15.0361,,red,5.0
188.1842,14.1962,,red,5.0
188.1936,1.5689,,red,5.0
188.195,7.7992,,red,5.0
188.2108,2.7978,,red,5.0
188.2137,2.629,,red,5.0
188.2151,20.1835,,red,5.0
188.2321,3.3604,,red,5.0
188.2418,4.5784,,red,5.0
188.2707,16.2655,,red,5.0
188.2814,14.5749,,red,5.0
188.2876,10.8362,,red,5.0
188.2918,11.3475,,red,5.0
188.306,9.3973,,red,5.0
188.308,10.9286,,red,5.0
188.3084,12.8578,,red,5.0
188.326,2.0465,,red,5.0
188.3271,17.4593,,red,5.0
188.3324,12.8535,,red,5.0
188.3364,1.5225,,red,5.0
188.3369,7.8545,,red,5.0
188.3605,6.6166,,red,5.0
188.3728,3.794,,red,5.0
188.376,8.6549,,red,5.0
188.3819,9.4594,,red,5.0
188.4155,9.1741,,red,5.0
188.418,12.7372,,red,5.0
188.4234,23.9872,,red,5.0
188.4258,7.7833,,red,5.0
188.4375,10.9957,,red,5.0
188.4511,15.1681,,red,5.0
188.4529,12.7801,,red,5.0
188.4651,13.3225,,red,5.0
188.4395,-2.6503,,red,5.0
188.482,5.7188,,red,5.0
188.4836,10.5781,,red,5.0
188.4863,15.3547,,red,5.0
188.5086,1.7655,,red,5.0
188.5127,7.6993,,red,5.0
188.5281,12.7415,,red,5.0
188.5357,2.6529,,red,5.0
188.548,12.049,,red,5.0
188.562,2.2964,,red,5.0
188.5662,13.0754,,red,5.0
188.5671,16.0585,,red,5.0
188.5806,6.4682,,red,5.0
188.5844,8.1982,,red,5.0
188.5918,2.3259,,red,5.0
188.6267,11.7343,,red,5.0
188.6276,1.0115,,red,5.0
188.6304,9.6233,,red,5.0
188.6325,13.5038,,red,5.0
188.6341,16.0327,,red,5.0
188.6445,18.2027,,red,5.0
188.6457,2.5683,,red,5.0
188.66,15.6026,,red,5.0
188.6645,7.1601,,red,5.0
188.6877,6.3009,,red,5.0
188.6882,16.0244,,red,5.0
188.6915,15.2208,,red,5.0
188.7057,17.8142,,red,5.0
188.7062,6.8363,,red,5.0
188.722,24.3293,,red,5.0
188.7605,5.4249,,red,5.0
188.7824,13.5644,,red,5.0
188.784,13.4854,,red,5.0
188.808,10.4318,,red,5.0
188.8113,12.2375,,red,5.0
188.8343,6.1151,,red,5.0
188.8516,5.0482,,red,5.0
188.8635,12.7503,,red,5.0
188.8668,14.2613,,red,5.0
188.8787,6.3338,,red,5.0
188.8837,16.6121,,red,5.0
188.9023,3.035,,red,5.0
188.9052,12.382,,red,5.0
188.9081,12.264,,red,5.0
188.9102,9.5895,,red,5.0
188.9397,12.1814,,red,5.0
188.9561,20.2987,,red,5.0
188.97,-3.6083,,red,5.0
188.9714,11.682,,red,5.0
188.9861,10.9362,,red,5.0
189.012,7.2004,,red,5.0
189.0339,19.3227,,red,5.0
189.0439,9.9223,,red,5.0
189.1033,10.3847,,red,5.0
189.1218,18.3005,,red,5.0
189.1256,13.5427,,red,5.0
189.1275,13.6385,,red,5.0
189.1349,13.7483,,red,5.0
189.1378,11.2581,,red,5.0
189.1431,11.2394,,red,5.0
189.1453,8.0545,,red,5.0
189.1457,3.6422,,red,5.0
189.1529,14.2259,,red,5.0
189.1568,6.6211,,red,5.0
189.1644,11.1019,,red,5.0
189.175,3.1076,,red,5.0
189.1823,-3.0207,,red,5.0
189.1964,14.7398,,red,5.0
189.2042,4.1046,,red,5.0
189.213,12.9588,,red,5.0
189.2164,-0.5878,,red,5.0
189.2286,12.52,,red,5.0
189.229,1.6148,,red,5.0
189.2345,14.2178,,red,5.0
189.2559,22.0088,,red,5.0
189.2626,6.9266,,red,5.0
189.2793,5.4216,,red,5.0
189.2904,10.2723,,red,5.0
189.3219,10.8881,,red,5.0
189.3282,0.2134,,red,5.0
189.3423,12.287,,red,5.0
189.3548,14.3122,,red,5.0
189.3705,12.3526,,red,5.0
189.3712,4.7514,,red,5.0
189.3928,8.482,,red,5.0
189.4209,8.5593,,red,5.0
189.431,11.8182,,red,5.0
189.432,18.2655,,red,5.0
189.4387,7.1052,,red,5.0
189.4414,18.2973,,red,5.0
189.4439,-2.7819,,red,5.0
189.4456,-2.5333,,red,5.0
189.4516,5.3684,,red,5.0
189.4924,24.0444,,red,5.0
189.5019,14.1775,,red,5.0
189.514,-2.2638,,red,5.0
189.5217,1.4775,,red,5.0
189.5283,10.0824,,red,5.0
189.5289,10.1651,,red,5.0
189.5403,13.5807,,red,5.0
189.5746,13.1101,,red,5.0
189.5771,7.2171,,red,5.0
189.5867,7.8913,,red,5.0
189.5878,19.5418,,red,5.0
189.5905,1.2021,,red,5.0
189.6156,14.0772,,red,5.0
189.6186,4.319,,red,5.0
189.634,10.3766,,red,5.0
189.6525,6.5034,,red,5.0
189.6563,9.6752,,red,5.0
189.7603,0.8497,,red,5.0
189.7669,13.3639,,red,5.0
189.7696,14.7311,,red,5.0
189.774,-2.0123,,red,5.0
189.7989,8.0726,,red,5.0
189.8018,6.0124,,red,5.0
189.8154,11.2698,,red,5.0
189.8275,-0.5316,,red,5.0
189.8303,4.9439,,red,5.0
189.8537,7.9661,,red,5.0
189.8628,11.7764,,red,5.0
189.8723,0.2852,,red,5.0
189.8753,12.6807,,red,5.0
189.8761,18.3685,,red,5.0
189.9071,10.9757,,red,5.0
189.9174,9.3986,,red,5.0
189.9283,13.6075,,red,5.0
189.9501,12.9739,,red,5.0
189.9574,3.9357,,red,5.0
189.9595,1.6725,,red,5.0
189.9655,15.2977,,red,5.0
189.9811,9.9224,,red,5.0
189.9814,11.8579,,red,5.0
189.9831,10.1762,,red,5.0
189.9939,13.7817,,red,5.0
190.0076,-3.6069,,red,5.0
190.0116,-1.0497,,red,5.0
190.0216,5.759,,red,5.0
190.0367,-0.3513,,red,5.0
190.0432,6.8465,,red,5.0
190.0469,9.8961,,red,5.0
190.0498,8.3837,,red,5.0
190.0558,12.8747,,red,5.0
190.0736,6.732,,red,5.0
190.0813,14.7149,,red,5.0
190.082,15.9353,,red,5.0
190.0995,2.6085,,red,5.0
190.108,4.0502,,red,5.0
190.1129,1.1968,,red,5.0
190.1759,5.8148,,red,5.0
190.2021,0.4494,,red,5.0
190.2099,4.5259,,red,5.0
190.2385,15.2752,,red,5.0
190.2401,11.9121,,red,5.0
190.244,11.1845,,red,5.0
190.2545,9.7184,,red,5.0
190.2983,1.4102,,red,5.0
190.3016,11.886,,red,5.0
190.3156,11.3872,,red,5.0
190.336,14.7005,,red,5.0
190.3453,-3.0577,,red,5.0
190.3559,19.2215,,red,5.0
190.3705,-3.2537,,red,5.0
190.3715,-0.7199,,red,5.0
190.3727,10.7631,,red,5.0
190.413,1.838,,red,5.0
190.4142,12.2474,,red,5.0
190.4272,24.518,,red,5.0
190.4383,4.0066,,red,5.0
190.4447,11.4884,,red,5.0
190.4539,11.1914,,red,5.0
190.4665,9.4029,,red,5.0
190.4761,13.7729,,red,5.0
190.4775,9.5846,,red,5.0
190.4877,3.8193,,red,5.0
190.4972,-3.6672,,red,5.0
190.4973,12.9429,,red,5.0
190.5112,15.6365,,red,5.0
190.5309,11.8281,,red,5.0
190.5361,11.7542,,red,5.0
190.5379,12.5968,,red,5.0
190.5745,3.4689,,red,5.0
190.5758,10.5676,,red,5.0
190.5774,5.7393,,red,5.0
190.5859,17.5098,,red,5.0
190.5886,2.0667,,red,5.0
190.6105,11.7402,,red,5.0
190.6157,0.048,,red,5.0
190.6189,1.0976,,red,5.0
190.6286,5.7317,,red,5.0
190.6299,3.9587,,red,5.0
190.6364,-1.3501,,red,5.0
190.6553,14.3571,,red,5.0
190.6636,19.9462,,red,5.0
190.6696,13.2665,,red,5.0
190.6705,14.2956,,red,5.0
190.6786,0.5923,,red,5.0
190.6888,3.4306,,red,5.0
190.6916,9.5107,,red,5.0
190.7063,2.6918,,red,5.0
190.7116,12.3084,,red,5.0
190.7185,13.2571,,red,5.0
190.7347,3.6766,,red,5.0
190.7409,12.287,,red,5.0
190.7419,10.682,,red,5.0
190.7489,2.101,,red,5.0
190.7514,16.0872,,red,5.0
190.7593,11.6981,,red,5.0
190.7741,24.451,,red,5.0
190.7806,7.6549,,red,5.0
190.7818,12.0505,,red,5.0
190.7842,14.52,,red,5.0
190.7932,11.0369,,red,5.0
190.8238,-0.6446,,red,5.0
190.8266,-1.4673,,red,5.0
190.8376,3.4202,,red,5.0
190.8459,5.7657,,red,5.0
190.8466,14.1725,,red,5.0
190.8507,24.5251,,red,5.0
190.8788,11.0471,,red,5.0
190.8865,11.5809,,red,5.0
190.9036,1.1501,,red,5.0
190.9164,11.5527,,red,5.0
190.928,16.3938,,red,5.0
190.9501,8.7607,,red,5.0
190.9623,-0.561,,red,5.0
190.9627,11.467,,red,5.0
190.972,10.7455,,red,5.0
190.9729,2.6334,,red,5.0
190.9753,16.5474,,red,5.0
190.9865,13.1257,,red,5.0
190.9903,5.2132,,red,5.0
191.006,4.02,,red,5.0
191.0185,13.2509,,red,5.0
191.0331,3.0062,,red,5.0
191.0391,11.1766,,red,5.0
191.0392,12.1154,,red,5.0
191.0487,3.6068,,red,5.0
191.0501,12.9419,,red,5.0
191.0622,2.462,,red,5.0
191.0724,2.6674,,red,5.0
191.0875,6.0899,,red,5.0
191.1041,24.9036,,red,5.0
191.1202,0.4683,,red,5.0
191.1224,13.4985,,red,5.0
191.1393,1.7369,,red,5.0
191.1402,-2.3195,,red,5.0
191.1433,1.2753,,red,5.0
191.1748,5.4303,,red,5.0
191.1891,12.3508,,red,5.0
191.1918,8.9802,,red,5.0
191.1975,12.0647,,red,5.0
191.198,8.1071,,red,5.0
191.216,16.4185,,red,5.0
191.2733,10.901,,red,5.0
191.2901,10.6303,,red,5.0
191.2998,10.3246,,red,5.0
191.3142,7.6157,,red,5.0
191.3361,21.4272,,red,5.0
191.3775,20.8159,,red,5.0
191.3828,13.3318,,red,5.0
191.3831,-0.536,,red,5.0
191.3887,10.4905,,red,5.0
191.3969,1.9887,,red,5.0
191.406,13.3284,,red,5.0
191.4175,9.4062,,red,5.0
191.4233,-2.0309,,red,5.0
191.4377,12.2357,,red,5.0
191.4493,-0.4317,,red,5.0
191.5186,8.4763,,red,5.0
191.5302,-3.269,,red,5.0
191.5639,10.2054,,red,5.0
191.5685,2.0462,,red,5.0
191.6382,3.2989,,red,5.0
191.6567,22.2464,,red,5.0
191.6593,9.3072,,red,5.0
191.7059,2.7138,,red,5.0
191.7065,3.0068,,red,5.0
191.7272,2.3599,,red,5.0
191.7313,10.1825,,red,5.0
191.7541,-1.5781,,red,5.0
191.8012,-1.5694,,red,5.0
191.8138,10.2036,,red,5.0
191.8176,11.7607,,red,5.0
191.836,12.1664,,red,5.0
191.9138,9.1576,,red,5.0
191.9346,12.1333,,red,5.0
191.9403,13.7617,,red,5.0
191.9448,4.3376,,red,5.0
191.9984,4.4334,,red,5.0
191.9992,4.6949,,red,5.0
192.0565,-3.3323,,red,5.0
192.0628,10.9835,,red,5.0
192.0951,5.1379,,red,5.0
192.0958,8.4875,,red,5.0
192.1128,10.5581,,red,5.0
192.1823,11.9694,,red,5.0
192.2309,14.9079,,red,5.0
192.2434,10.5867,,red,5.0
192.2984,3.3888,,red,5.0
192.316,4.6565,,red,5.0
192.3568,4.3921,,red,5.0
192.4034,21.9182,,red,5.0
192.4126,15.1657,,red,5.0
192.4152,12.6259,,red,5.0
192.4259,5.4893,,red,5.0
192.4426,11.226,,red,5.0
192.4458,3.8425,,red,5.0
192.4593,2.8513,,red,5.0
192.4847,2.5103,,red,5.0
192.4902,5.311,,red,5.0
192.4966,5.821,,red,5.0
192.5304,2.2478,,red,5.0
192.5603,10.54,,red,5.0
192.6307,17.4721,,red,5.0
192.6574,9.879,,red,5.0
192.6626,1.4645,,red,5.0
192.6948,4.8899,,red,5.0
192.7475,9.0784,,red,5.0
192.7509,1.8459,,red,5.0
192.8509,10.5797,,red,5.0
192.8875,19.723,,red,5.0
192.9232,13.0951,,red,5.0
192.9801,12.083,,red,5.0
192.982,8.8782,,red,5.0
193.0372,3.1209,,red,5.0
193.0726,11.3143,,red,5.0
193.1406,-1.7304,,red,5.0
193.1427,12.2576,,red,5.0
193.1521,-2.0626,,red,5.0
193.1846,15.8463,,red,5.0
193.2059,1.7345,,red,5.0
193.2216,-0.8226,,red,5.0
193.2331,11.2307,,red,5.0
193.2458,14.4003,,red,5.0
193.2469,22.4155,,red,5.0
193.2656,7.6834,,red,5.0
193.3105,4.4634,,red,5.0
193.3384,1.2692,,red,5.0
193.3509,1.9315,,red,5.0
193.3584,8.0355,,red,5.0
193.4161,1.575,,red,5.0
193.4174,4.0758,,red,5.0
193.4304,4.1542,,red,5.0
193.4618,9.7101,,red,5.0
193.4803,19.2594,,red,5.0
193.5079,-1.5083,,red,5.0
193.509,9.4471,,red,5.0
193.5209,-0.1012,,red,5.0
193.5526,0.8026,,red,5.0
193.5566,8.3586,,red,5.0
193.6574,1.3258,,red,5.0
193.6734,2.1042,,red,5.0
193.6832,8.0531,,red,5.0
193.6841,13.2371,,red,5.0
193.6891,18.1349,,red,5.0
193.693,15.5918,,red,5.0
193.7024,19.177,,red,5.0
193.7128,2.6525,,red,5.0
193.7132,-1.3644,,red,5.0
193.7182,10.9619,,red,5.0
193.7619,8.0656,,red,5.0
193.7669,7.7216,,red,5.0
193.793,7.918,,red,5.0
193.802,0.1161,,red,5.0
193.8147,2.8966,,red,5.0
193.8375,8.2193,,red,5.0
193.9054,-1.3297,,red,5.0
193.9063,-0.2065,,red,5.0
193.9141,-0.2635,,red,5.0
193.9539,4.3042,,red,5.0
193.9556,4.0123,,red,5.0
193.9932,-1.3477,,red,5.0
194.0824,10.1891,,red,5.0
194.1829,11.9319,,red,5.0
194.2147,16.5067,,red,5.0
194.2228,8.1614,,red,5.0
194.2377,4.0647,,red,5.0
194.2392,-1.6937,,red,5.0
194.2515,1.0283,,red,5.0
194.2644,9.3831,,red,5.0
194.3004,-1.7069,,red,5.0
194.4022,9.3128,,red,5.0
194.4359,2.6923,,red,5.0
194.4835,-2.1834,,red,5.0
194.5049,1.5766,,red,5.0
194.5373,14.8587,,red,5.0
194.5734,14.5564,,red,5.0
194.5784,13.3915,,red,5.0
194.5841,13.3132,,red,5.0
194.65,17.8132,,red,5.0
194.6505,1.7057,,red,5.0
194.7197,13.1519,,red,5.0
194.7224,13.1131,,red,5.0
194.736,-3.307,,red,5.0
194.776,14.4297,,red,5.0
194.9247,10.7278,,red,5.0
194.9276,11.0774,,red,5.0
194.9382,-0.8711,,red,5.0
194.9683,3.6329,,red,5.0
195.0434,12.4844,,red,5.0
195.104,13.6706,,red,5.0
195.1633,2.5013,,red,5.0
195.2441,-0.0277,,red,5.0
195.2531,-1.9777,,red,5.0
195.2654,-1.9529,,red,5.0
195.2784,-3.3762,,red,5.0
195.3739,16.5724,,red,5.0
195.4676,8.5581,,red,5.0
195.472,2.4607,,red,5.0
195.6697,1.0737,,red,5.0
195.674,21.9979,,red,5.0
195.6745,5.958,,red,5.0
195.7047,3.9768,,red,5.0
195.7545,7.8522,,red,5.0
195.7744,3.9921,,red,5.0
195.8347,17.986,,red,5.0
195.9035,24.5264,,red,5.0
195.9342,2.0401,,red,5.0
195.9357,17.2473,,red,5.0
195.9684,10.9729,,red,5.0
196.1324,-2.988,,red,5.0
196.1349,-3.5732,,red,5.0
196.167,18.7441,,red,5.0
196.5966,10.4338,,red,5.0
196.7328,14.8071,,red,5.0
196.7343,21.2284,,red,5.0
196.8465,17.7911,,red,5.0
197.1183,20.0341,,red,5.0
197.1429,21.0497,,red,5.0
197.3368,21.716,,red,5.0
197.4979,23.2381,,red,5.0
197.5034,18.9249,,red,5.0
197.6015,21.5751,,red,5.0
197.6103,24.921,,red,5.0
197.9041,22.9154,,red,5.0
197.9549,21.589,,red,5.0
198.0279,24.0951,,red,5.0
198.1391,7.1844,,red,5.0
198.1791,22.8333,,red,5.0
198.2632,23.0844,,red,5.0
198.4473,10.0532,,red,5.0
198.9845,17.7606,,red,5.0
199.218,12.5486,,red,5.0
199.4285,-1.0013,,red,5.0
199.5318,24.7424,,red,5.0
175.4402,-1.9013,,red,5.0
175.618,2.1806,,red,5.0
175.7935,14.2236,,red,5.0
176.1911,9.213,,red,5.0
176.2261,2.1632,,red,5.0
176.2834,-0.9883,,red,5.0
176.5994,13.8272,,red,5.0
176.6104,19.5034,,red,5.0
177.2456,-0.471,,red,5.0
177.651,-0.567,,red,5.0
177.6954,-3.2618,,red,5.0
178.0493,0.7425,,red,5.0
178.084,15.4603,,red,5.0
178.4967,12.1977,,red,5.0
178.5503,-0.4826,,red,5.0
178.7573,1.6501,,red,5.0
179.3434,1.7821,,red,5.0
179.6911,-1.4616,,red,5.0
179.7885,1.4941,,red,5.0
180.1987,-0.0236,,red,5.0
180.9915,-3.2758,,red,5.0
181.048,10.8543,,red,5.0
181.1985,10.5957,,red,5.0
181.2256,-2.1192,,red,5.0
181.2589,-0.6923,,red,5.0
181.2796,-0.1106,,red,5.0
181.3863,14.49,,red,5.0
181.738,0.663,,red,5.0
182.4277,20.0473,,red,5.0
182.6704,14.6462,,red,5.0
183.0182,12.7411,,red,5.0
183.0662,-0.5648,,red,5.0
183.1064,2.81,,red,5.0
183.1569,0.3588,,red,5.0
183.2171,1.2997,,red,5.0
183.3901,14.4808,,red,5.0
183.3993,13.0348,,red,5.0
183.4069,1.0633,,red,5.0
183.4116,-1.2935,,red,5.0
183.4378,-0.2827,,red,5.0
183.6471,5.677,,red,5.0
183.6535,9.6898,,red,5.0
183.7664,13.0321,,red,5.0
183.9426,10.6986,,red,5.0
183.972,13.2158,,red,5.0
183.9772,6.4012,,red,5.0
183.9854,9.651,,red,5.0
184.05,8.3735,,red,5.0
184.094,13.307,,red,5.0
184.373,14.8862,,red,5.0
184.3779,6.6975,,red,5.0
184.5013,8.1653,,red,5.0
184.546,9.4995,,red,5.0
184.712,7.862,,red,5.0
184.7139,12.5981,,red,5.0
184.7339,4.786,,red,5.0
184.7585,13.9825,,red,5.0
184.7745,5.7388,,red,5.0
184.8139,6.3071,,red,5.0
184.8233,5.8759,,red,5.0
184.8411,7.871,,red,5.0
184.8578,0.2126,,red,5.0
184.8774,14.8776,,red,5.0
184.9179,2.0803,,red,5.0
184.9261,5.5385,,red,5.0
184.9389,5.4566,,red,5.0
184.9548,6.015,,red,5.0
184.9558,5.4634,,red,5.0
184.9647,5.9965,,red,5.0
184.973,6.6658,,red,5.0
185.0743,6.0019,,red,5.0
185.0888,0.3676,,red,5.0
185.0899,5.3864,,red,5.0
185.12,-1.8392,,red,5.0
185.1279,13.5191,,red,5.0
185.1413,2.9679,,red,5.0
185.2021,5.6399,,red,5.0
185.2596,3.7218,,red,5.0
185.2738,0.5527,,red,5.0
185.3051,10.6256,,red,5.0
185.3635,15.0211,,red,5.0
185.4826,-1.5934,,red,5.0
185.5615,14.142,,red,5.0
185.5902,10.6016,,red,5.0
185.6658,6.2262,,red,5.0
185.6874,15.5004,,red,5.0
185.7758,5.2503,,red,5.0
185.8171,7.6871,,red,5.0
185.8956,6.0818,,red,5.0
185.8974,16.7226,,red,5.0
185.9906,16.6931,,red,5.0
186.0264,2.0931,,red,5.0
186.0524,0.5662,,red,5.0
186.0613,8.5369,,red,5.0
186.2305,11.7042,,red,5.0
186.2671,10.1012,,red,5.0
186.3014,14.7622,,red,5.0
186.3103,11.8495,,red,5.0
186.3115,15.6074,,red,5.0
186.325,4.9247,,red,5.0
186.3316,-1.5988,,red,5.0
186.3895,4.8078,,red,5.0
186.428,0.5727,,red,5.0
186.5053,8.1935,,red,5.0
186.5632,12.9637,,red,5.0
186.5943,12.7864,,red,5.0
186.6234,8.8715,,red,5.0
186.7353,12.9613,,red,5.0
186.7657,12.8666,,red,5.0
186.7972,7.263,,red,5.0
186.8379,13.1113,,red,5.0
186.8607,11.1077,,red,5.0
186.8642,12.2905,,red,5.0
186.8826,9.5958,,red,5.0
186.8891,10.0038,,red,5.0
186.9029,8.1543,,red,5.0
186.9135,12.88,,red,5.0
186.9187,13.0784,,red,5.0
186.9355,12.9842,,red,5.0
186.9388,12.8722,,red,5.0
186.9429,1.5996,,red,5.0
186.9732,12.2933,,red,5.0
187.0784,8.7297,,red,5.0
187.1141,18.415,,red,5.0
187.1218,17.0846,,red,5.0
187.2116,-1.9396,,red,5.0
187.2306,8.8172,,red,5.0
187.24,13.242,,red,5.0
187.2413,-1.6026,,red,5.0
187.2459,3.5706,,red,5.0
187.2503,13.9784,,red,5.0
187.2626,13.184,,red,5.0
187.2663,0.1037,,red,5.0
187.3109,-1.3653,,red,5.0
187.3387,8.1566,,red,5.0
187.3438,11.4339,,red,5.0
187.5088,-0.4105,,red,5.0
187.5093,13.6362,,red,5.0
187.5212,17.3979,,red,5.0
187.5896,-1.6381,,red,5.0
187.6332,12.4902,,red,5.0
187.6352,10.2611,,red,5.0
187.6913,11.3432,,red,5.0
187.6992,0.9758,,red,5.0
187.7263,0.964,,red,5.0
187.7383,11.4831,,red,5.0
187.7406,12.2707,,red,5.0
187.7488,8.0778,,red,5.0
187.8195,0.994,,red,5.0
187.8211,13.828,,red,5.0
187.8344,-1.6959,,red,5.0
187.8527,9.4742,,red,5.0
187.9957,1.8437,,red,5.0
187.9972,14.4197,,red,5.0
188.026,11.1764,,red,5.0
188.0406,-1.095,,red,5.0
188.0984,-1.7401,,red,5.0
188.1349,8.0454,,red,5.0
188.1693,12.7712,,red,5.0
188.1895,0.1139,,red,5.0
188.3283,9.1206,,red,5.0
188.3531,8.6909,,red,5.0
188.3943,11.2619,,red,5.0
188.4071,7.8714,,red,5.0
188.4818,3.5461,,red,5.0
188.4941,0.3867,,red,5.0
188.5253,11.3212,,red,5.0
188.5618,11.0715,,red,5.0
188.5705,3.7339,,red,5.0
188.613,2.1878,,red,5.0
188.6288,9.1547,,red,5.0
188.7114,15.5508,,red,5.0
188.754,9.186,,red,5.0
188.826,-1.3802,,red,5.0
188.861,14.4955,,red,5.0
188.8774,12.2208,,red,5.0
188.9164,12.5563,,red,5.0
188.9662,13.8585,,red,5.0
189.0215,-2.8752,,red,5.0
189.032,-0.9884,,red,5.0
189.1124,11.4392,,red,5.0
189.1528,-3.3946,,red,5.0
189.1576,10.9383,,red,5.0
189.1832,13.2575,,red,5.0
189.2088,13.1653,,red,5.0
189.2224,7.2467,,red,5.0
189.2341,0.691,,red,5.0
189.2669,-3.1206,,red,5.0
189.3687,8.7945,,red,5.0
189.3774,9.5551,,red,5.0
189.4402,9.9843,,red,5.0
189.5647,6.994,,red,5.0
189.5667,14.8701,,red,5.0
189.6476,2.6573,,red,5.0
189.8092,15.6267,,red,5.0
189.841,4.9368,,red,5.0
190.0388,6.8837,,red,5.0
190.0958,3.1177,,red,5.0
190.1467,0.7703,,red,5.0
190.2211,10.476,,red,5.0
190.2924,8.0041,,red,5.0
190.3052,10.1557,,red,5.0
190.3139,11.2984,,red,5.0
190.3312,6.5236,,red,5.0
190.3524,12.1758,,red,5.0
190.3865,7.3149,,red,5.0
190.4836,-3.6573,,red,5.0
190.5092,11.648,,red,5.0
190.5445,7.6771,,red,5.0
190.6354,-0.0807,,red,5.0
190.687,7.3387,,red,5.0
190.6976,11.4425,,red,5.0
190.8333,1.9795,,red,5.0
190.8365,8.9507,,red,5.0
190.871,10.0933,,red,5.0
190.8813,-0.4786,,red,5.0
191.1333,11.1905,,red,5.0
191.2745,3.0562,,red,5.0
191.335,13.6926,,red,5.0
191.5328,10.1623,,red,5.0
191.5581,-1.1784,,red,5.0
191.5875,-1.2501,,red,5.0
191.6553,-4.0751,,red,5.0
191.6913,5.9553,,red,5.0
191.8229,-2.7273,,red,5.0
191.8678,-0.1382,,red,5.0
191.9813,-1.656,,red,5.0
192.0004,10.9703,,red,5.0
192.1687,-3.692,,red,5.0
192.2848,-3.7134,,red,5.0
192.3255,-4.0152,,red,5.0
192.4247,-4.5796,,red,5.0
192.5198,-0.2328,,red,5.0
192.7782,10.9121,,red,5.0
192.7784,12.06,,red,5.0
192.9415,21.7346,,red,5.0
193.0881,21.6298,,red,5.0
193.0899,-1.2,,red,5.0
193.1419,-0.1678,,red,5.0
193.2984,12.6347,,red,5.0
193.3713,2.1684,,red,5.0
193.5127,-1.6199,,red,5.0
193.6356,1.1085,,red,5.0
193.7133,2.6406,,red,5.0
193.7951,-3.3974,,red,5.0
193.848,7.9097,,red,5.0
193.8963,10.7384,,red,5.0
194.0186,3.8128,,red,5.0
194.1817,21.683,,red,5.0
194.2228,1.4602,,red,5.0
194.2795,-0.8076,,red,5.0
194.3993,9.9916,,red,5.0
194.5931,2.7926,,red,5.0
194.6663,14.2178,,red,5.0
194.8628,14.1712,,red,5.0
194.9924,2.0495,,red,5.0
195.0728,-3.0659,,red,5.0
195.1906,-2.7179,,red,5.0
195.8118,7.8026,,red,5.0
195.9078,7.904,,red,5.0
196.1936,-2.8712,,red,5.0
198.0261,5.4758,,red,5.0
198.3319,10.1942,,red,5.0
199.4431,-1.0381,,red,5.0
199.589,0.3468,,red,5.0
