updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2020-11-19T12:34:16.515782+0000,070e4ec742806d04dcbcdac833b92039,792000,/data_local/images/DTS/2013B-0613/DECam_00257830.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_011602_osd_g_v1.fits.fz,1.19,"{'gte': 51.11416666666666, 'lte': 51.11416666666666}","{'gte': -37.84422222222222, 'lte': -37.84422222222222}",51.11416666666666,-37.84422222222222,g DECam SDSS c0001 4720.0 1520.0,None,,330.0,0,2013-11-25,2013-11-25T01:14:42.626678+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 13-1 hexa,stacked,dqmask,,2013-11-24,[None]
2020-11-19T00:37:09.476627+0000,0609f58827223c043a75ae433707d854,817920,/data_local/images/DTS/2013B-0613/DECam_00258035.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131127_050651_osd_i_v1.fits.fz,1.04,"{'gte': 54.95662499999999, 'lte': 54.95662499999999}","{'gte': -37.35152777777778, 'lte': -37.35152777777778}",54.95662499999999,-37.35152777777778,i DECam SDSS c0003 7835.0 1470.0,None,,270.0,0,2013-11-27,2013-11-27T05:05:29.501039+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 5-2 hexa,stacked,dqmask,,2013-11-26,[None]
2020-11-18T18:33:52.047485+0000,b633fb6a10c8c85c2d2e282e15be9ac5,794880,/data_local/images/DTS/2013B-0613/DECam_00257834.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_013406_osd_g_v1.fits.fz,1.19,"{'gte': 54.959083333333325, 'lte': 54.959083333333325}","{'gte': -37.34777777777778, 'lte': -37.34777777777778}",54.959083333333325,-37.34777777777778,g DECam SDSS c0001 4720.0 1520.0,None,,300.0,0,2013-11-25,2013-11-25T01:32:45.951676+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 5-1 hexa,stacked,dqmask,,2013-11-24,[None]
2020-11-18T20:57:36.669557+0000,06b7b9a4a66fb2be5ce930138baecadd,1146240,/data_local/images/DTS/2013B-0613/DECam_00257795.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131124_052702_osd_i_v1.fits.fz,1.04,"{'gte': 54.54808333333333, 'lte': 54.54808333333333}","{'gte': -35.538805555555555, 'lte': -35.538805555555555}",54.54808333333333,-35.538805555555555,i DECam SDSS c0003 7835.0 1470.0,None,,2700.0,0,2013-11-24,2013-11-24T05:21:09.143792+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 1-1,stacked,dqmask,,2013-11-23,[None]
2021-06-13T12:37:12.143232+0000,b68a3b60d9f163bcfaabd5fbac7000fa,284716800,/data_local/images/DTS/2013B-0613/DECam_00258038.fits.fz,/net/archive/pipe/20131126/ct4m/2013B-0613/c4d_131127_051859_osw_i_NGFS.fits.fz,1.04,"{'gte': 56.62479166666666, 'lte': 56.62479166666666}","{'gte': -36.196999999999996, 'lte': -36.196999999999996}",56.62479166666666,-36.196999999999996,i DECam SDSS c0003 7835.0 1470.0,None,,3900.0,0,2013-11-27,2013-11-27T05:13:00.861389+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 6-2,stacked,wtmap,,2013-11-26,[None]
2020-11-19T12:34:18.545166+0000,0448e2e4e1ad18b13e834af9c9bf477c,388218240,/data_local/images/DTS/2013B-0613/DECam_00257835.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_013936_osj_g_v1.fits.fz,1.19,"{'gte': 54.95899999999999, 'lte': 54.95899999999999}","{'gte': -37.34763888888889, 'lte': -37.34763888888889}",54.95899999999999,-37.34763888888889,g DECam SDSS c0001 4720.0 1520.0,None,,3000.0,0,2013-11-25,2013-11-25T01:33:45.400704+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 5-1,stacked,image1,,2013-11-24,[None]
2020-11-19T03:33:10.395672+0000,e14252cde01c06185150ad909c9170e0,162590400,/data_local/images/DTS/2013B-0613/DECam_00257804.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131124_060316_osw_i_v1.fits.fz,1.11,"{'gte': 52.113375, 'lte': 52.113375}","{'gte': -33.06863888888889, 'lte': -33.06863888888889}",52.113375,-33.06863888888889,i DECam SDSS c0003 7835.0 1470.0,None,,270.0,0,2013-11-24,2013-11-24T06:01:54.613800+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 10-1 hexa,stacked,wtmap,,2013-11-23,[None]
2020-11-19T10:31:35.446343+0000,ba8c102da512e44a25b83e51b31d79d6,386928000,/data_local/images/DTS/2013B-0613/DECam_00257843.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_021007_osi_g_v1.fits.fz,1.12,"{'gte': 56.62545833333333, 'lte': 56.62545833333333}","{'gte': -36.19597222222222, 'lte': -36.19597222222222}",56.62545833333333,-36.19597222222222,g DECam SDSS c0001 4720.0 1520.0,None,,270.0,0,2013-11-25,2013-11-25T02:08:47.006527+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 6-2 hexa,stacked,image,,2013-11-24,[None]
2021-06-02T14:20:35.956903+0000,ac56020e3d474d1f9a2150fa19a35c11,284768640,/data_local/images/DTS/2013B-0613/DECam_00257834.fits.fz,/net/archive/pipe/20131124/ct4m/2013B-0613/c4d_131125_013406_osw_g_NGFS.fits.fz,1.19,"{'gte': 54.95562499999999, 'lte': 54.95562499999999}","{'gte': -37.34419444444445, 'lte': -37.34419444444445}",54.95562499999999,-37.34419444444445,g DECam SDSS c0001 4720.0 1520.0,None,,340.0,0,2013-11-25,2013-11-25T01:32:45.951676+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 5-1 hexa,stacked,wtmap,,2013-11-24,[None]
2021-06-02T12:16:51.807055+0000,0e37621b91385ea34049389a2c5beef0,283262400,/data_local/images/DTS/2013B-0613/DECam_00257832.fits.fz,/net/archive/pipe/20131124/ct4m/2013B-0613/c4d_131125_012738_osw_g_NGFS.fits.fz,1.21,"{'gte': 54.165749999999996, 'lte': 54.165749999999996}","{'gte': -33.72541666666667, 'lte': -33.72541666666667}",54.165749999999996,-33.72541666666667,g DECam SDSS c0001 4720.0 1520.0,None,,3000.0,0,2013-11-25,2013-11-25T01:21:46.313054+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 2-1,stacked,wtmap,,2013-11-24,[None]
2020-11-18T18:34:40.590858+0000,c141b058044b53a040974d1b8eac5fee,23708160,/data_local/images/DTS/2013B-0613/DECam_00257795.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131124_052702_ose_i_v1.fits.fz,1.04,"{'gte': 54.54808333333333, 'lte': 54.54808333333333}","{'gte': -35.538805555555555, 'lte': -35.538805555555555}",54.54808333333333,-35.538805555555555,i DECam SDSS c0003 7835.0 1470.0,None,,2700.0,0,2013-11-24,2013-11-24T05:21:09.143792+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 1-1,stacked,expmap,,2013-11-23,[None]
2021-06-02T14:16:48.630354+0000,0ddbe273b6a7e0ddd301dd438aa5a1fd,23889600,/data_local/images/DTS/2013B-0613/DECam_00257825.fits.fz,/net/archive/pipe/20131124/ct4m/2013B-0613/c4d_131125_005706_ose_g_NGFS.fits.fz,1.33,"{'gte': 56.625541666666656, 'lte': 56.625541666666656}","{'gte': -36.19597222222222, 'lte': -36.19597222222222}",56.625541666666656,-36.19597222222222,g DECam SDSS c0001 4720.0 1520.0,None,,355.0,0,2013-11-25,2013-11-25T00:55:44.698861+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 6-1 hexa,stacked,expmap,,2013-11-24,[None]
2020-11-18T18:34:42.227951+0000,e515b233ad7e79e9c635b81609afbed6,21029760,/data_local/images/DTS/2013B-0613/DECam_00258031.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131127_045815_ose_i_v1.fits.fz,1.03,"{'gte': 52.476499999999994, 'lte': 52.476499999999994}","{'gte': -34.88088888888889, 'lte': -34.88088888888889}",52.476499999999994,-34.88088888888889,i DECam SDSS c0003 7835.0 1470.0,None,,2400.0,0,2013-11-27,2013-11-27T04:52:23.982119+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 3-2,stacked,expmap,,2013-11-26,[None]
2020-11-19T12:34:16.655167+0000,bffa0810073cd9faacc6534a8e68641b,14823360,/data_local/images/DTS/2013B-0613/DECam_00257830.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_011602_ose_g_v1.fits.fz,1.19,"{'gte': 51.11416666666666, 'lte': 51.11416666666666}","{'gte': -37.84422222222222, 'lte': -37.84422222222222}",51.11416666666666,-37.84422222222222,g DECam SDSS c0001 4720.0 1520.0,None,,330.0,0,2013-11-25,2013-11-25T01:14:42.626678+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 13-1 hexa,stacked,expmap,,2013-11-24,[None]
2020-11-18T18:34:41.001807+0000,b465618dbf2010327cfda1418eb683e0,167480640,/data_local/images/DTS/2013B-0613/DECam_00257803.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131124_060203_osw_i_v1.fits.fz,1.08,"{'gte': 56.22879166666666, 'lte': 56.22879166666666}","{'gte': -34.385777777777776, 'lte': -34.385777777777776}",56.22879166666666,-34.385777777777776,i DECam SDSS c0003 7835.0 1470.0,None,,2400.0,0,2013-11-24,2013-11-24T05:56:10.845313+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 7-1,stacked,wtmap,,2013-11-23,[None]
2020-11-18T18:33:52.056709+0000,abb0af000fb1ae0ad3ad9ff9d3056578,161755200,/data_local/images/DTS/2013B-0613/DECam_00257834.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_013406_osw_g_v1.fits.fz,1.19,"{'gte': 54.959083333333325, 'lte': 54.959083333333325}","{'gte': -37.34777777777778, 'lte': -37.34777777777778}",54.959083333333325,-37.34777777777778,g DECam SDSS c0001 4720.0 1520.0,None,,300.0,0,2013-11-25,2013-11-25T01:32:45.951676+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 5-1 hexa,stacked,wtmap,,2013-11-24,[None]
2020-11-18T18:34:42.618759+0000,bf35c91c3f39a9892fe8d55dcf007659,164384640,/data_local/images/DTS/2013B-0613/DECam_00258036.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131127_051223_osw_i_v1.fits.fz,1.04,"{'gte': 54.95804166666666, 'lte': 54.95804166666666}","{'gte': -37.35180555555556, 'lte': -37.35180555555556}",54.95804166666666,-37.35180555555556,i DECam SDSS c0003 7835.0 1470.0,None,,2400.0,0,2013-11-27,2013-11-27T05:06:29.002739+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 5-2,stacked,wtmap,,2013-11-26,[None]
2020-11-18T18:34:42.544264+0000,a75576845547835f4d4bd3254d9aae80,12009600,/data_local/images/DTS/2013B-0613/DECam_00258035.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131127_050651_ose_i_v1.fits.fz,1.04,"{'gte': 54.95662499999999, 'lte': 54.95662499999999}","{'gte': -37.35152777777778, 'lte': -37.35152777777778}",54.95662499999999,-37.35152777777778,i DECam SDSS c0003 7835.0 1470.0,None,,270.0,0,2013-11-27,2013-11-27T05:05:29.501039+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 5-2 hexa,stacked,expmap,,2013-11-26,[None]
2021-06-02T13:36:38.607222+0000,c8b7b895edcda7220c029b0a94505fd6,29880000,/data_local/images/DTS/2013B-0613/DECam_00257832.fits.fz,/net/archive/pipe/20131124/ct4m/2013B-0613/c4d_131125_012738_ose_g_NGFS.fits.fz,1.21,"{'gte': 54.165749999999996, 'lte': 54.165749999999996}","{'gte': -33.72541666666667, 'lte': -33.72541666666667}",54.165749999999996,-33.72541666666667,g DECam SDSS c0001 4720.0 1520.0,None,,3000.0,0,2013-11-25,2013-11-25T01:21:46.313054+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 2-1,stacked,expmap,,2013-11-24,[None]
2020-11-19T00:37:09.207934+0000,b45a80527f6852a762bbee1384135395,388601280,/data_local/images/DTS/2013B-0613/DECam_00257844.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_021538_osj_g_v1.fits.fz,1.12,"{'gte': 56.62454166666666, 'lte': 56.62454166666666}","{'gte': -36.19597222222222, 'lte': -36.19597222222222}",56.62454166666666,-36.19597222222222,g DECam SDSS c0001 4720.0 1520.0,None,,2700.0,0,2013-11-25,2013-11-25T02:09:46.144540+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 6-2,stacked,image1,,2013-11-24,[None]
2021-06-13T12:37:23.796825+0000,c06e082708ad4214c19a20d4e9598a17,466159680,/data_local/images/DTS/2013B-0613/DECam_00258039.fits.fz,/net/archive/pipe/20131126/ct4m/2013B-0613/c4d_131127_052423_osi_i_NGFS.fits.fz,1.04,"{'gte': 56.23737499999999, 'lte': 56.23737499999999}","{'gte': -34.37825, 'lte': -34.37825}",56.23737499999999,-34.37825,i DECam SDSS c0003 7835.0 1470.0,None,,5100.0,0,2013-11-27,2013-11-27T05:18:30.906704+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 7-2,stacked,image,,2013-11-26,[None]
2020-11-18T18:33:52.530025+0000,bf3fa88e0812cc1b6697dba43c2922ad,23503680,/data_local/images/DTS/2013B-0613/DECam_00257837.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_014608_ose_g_v1.fits.fz,1.16,"{'gte': 54.54962499999999, 'lte': 54.54962499999999}","{'gte': -35.535805555555555, 'lte': -35.535805555555555}",54.54962499999999,-35.535805555555555,g DECam SDSS c0001 4720.0 1520.0,None,,2700.0,0,2013-11-25,2013-11-25T01:40:15.817467+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 1-2,stacked,expmap,,2013-11-24,[None]
2020-11-19T10:31:37.844702+0000,d7b1d48fda92fc88ebb36bdb968f22f3,387529920,/data_local/images/DTS/2013B-0613/DECam_00258036.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131127_051223_osi_i_v1.fits.fz,1.04,"{'gte': 54.95804166666666, 'lte': 54.95804166666666}","{'gte': -37.35180555555556, 'lte': -37.35180555555556}",54.95804166666666,-37.35180555555556,i DECam SDSS c0003 7835.0 1470.0,None,,2400.0,0,2013-11-27,2013-11-27T05:06:29.002739+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 5-2,stacked,image,,2013-11-26,[None]
2021-06-13T12:35:40.491497+0000,ec4b7dd77536bb40109cbe08c756b84e,35294400,/data_local/images/DTS/2013B-0613/DECam_00257795.fits.fz,/net/archive/pipe/20131123/ct4m/2013B-0613/c4d_131124_052702_ose_i_NGFS.fits.fz,1.04,"{'gte': 54.548624999999994, 'lte': 54.548624999999994}","{'gte': -35.538777777777774, 'lte': -35.538777777777774}",54.548624999999994,-35.538777777777774,i DECam SDSS c0003 7835.0 1470.0,None,,3600.0,0,2013-11-24,2013-11-24T05:21:09.143792+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 1-1,stacked,expmap,,2013-11-23,[None]
2021-06-13T12:37:23.481826+0000,e8acb9bf8d1be14a28d8c56f70c07edf,48064320,/data_local/images/DTS/2013B-0613/DECam_00258039.fits.fz,/net/archive/pipe/20131126/ct4m/2013B-0613/c4d_131127_052423_ose_i_NGFS.fits.fz,1.04,"{'gte': 56.23737499999999, 'lte': 56.23737499999999}","{'gte': -34.37825, 'lte': -34.37825}",56.23737499999999,-34.37825,i DECam SDSS c0003 7835.0 1470.0,None,,5100.0,0,2013-11-27,2013-11-27T05:18:30.906704+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 7-2,stacked,expmap,,2013-11-26,[None]
2021-06-13T12:35:48.374734+0000,c290380d1a0db694bad557cb8eb93a27,395697600,/data_local/images/DTS/2013B-0613/DECam_00257798.fits.fz,/net/archive/pipe/20131123/ct4m/2013B-0613/c4d_131124_054338_osj_i_NGFS.fits.fz,1.07,"{'gte': 52.862583333333326, 'lte': 52.862583333333326}","{'gte': -36.68975, 'lte': -36.68975}",52.862583333333326,-36.68975,i DECam SDSS c0003 7835.0 1470.0,None,,6000.0,0,2013-11-24,2013-11-24T05:37:44.172048+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 4-1,stacked,image1,,2013-11-23,[None]
2020-11-18T18:34:42.432708+0000,c3bfac71ce50413ad01f037cbcf577ff,1149120,/data_local/images/DTS/2013B-0613/DECam_00258038.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131127_051859_osd_i_v1.fits.fz,1.04,"{'gte': 56.62474999999999, 'lte': 56.62474999999999}","{'gte': -36.198611111111106, 'lte': -36.198611111111106}",56.62474999999999,-36.198611111111106,i DECam SDSS c0003 7835.0 1470.0,None,,2400.0,0,2013-11-27,2013-11-27T05:13:00.861389+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 6-2,stacked,dqmask,,2013-11-26,[None]
2020-11-18T18:37:45.319985+0000,ef0894c359c9b82ca2c14f1cd88a922a,143372160,/data_local/images/DTS/2013B-0613/DECam_00257784.fits.fz,/net/archive/pipeline/Q20150109/DEC13B/20131123/c4d_131124_050127_osw_r_v1.fits.fz,1.0,"{'gte': 64.48749999999998, 'lte': 64.48749999999998}","{'gte': -33.79908333333333, 'lte': -33.79908333333333}",64.48749999999998,-33.79908333333333,r DECam SDSS c0002 6415.0 1480.0,None,,15.0,0,2013-11-24,2013-11-24T05:00:28.599222+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,,stacked,wtmap,,2013-11-23,[None]
2021-06-13T12:37:35.550988+0000,c664dc7398cfec1fa5a7ec0e30e37c4d,1183680,/data_local/images/DTS/2013B-0613/DECam_00258041.fits.fz,/net/archive/pipe/20131126/ct4m/2013B-0613/c4d_131127_053058_osd_i_NGFS.fits.fz,1.07,"{'gte': 52.11579166666667, 'lte': 52.11579166666667}","{'gte': -33.06827777777778, 'lte': -33.06827777777778}",52.11579166666667,-33.06827777777778,i DECam SDSS c0003 7835.0 1470.0,None,,3600.0,0,2013-11-27,2013-11-27T05:25:05.085103+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 10-2,stacked,dqmask,,2013-11-26,[None]
2021-06-27T17:39:25.817908+0000,f21a75d155d1a54592f058129ea77656,386317440,/data_local/images/DTS/2013B-0613/DECam_00257804.fits.fz,/net/archive/pipe/20131123/ct4m/2013B-0613/c4d_131124_060316_osj_i_NGFS.fits.fz,1.11,"{'gte': 52.11341666666666, 'lte': 52.11341666666666}","{'gte': -33.068694444444446, 'lte': -33.068694444444446}",52.11341666666666,-33.068694444444446,i DECam SDSS c0003 7835.0 1470.0,None,,310.0,0,2013-11-24,2013-11-24T06:01:54.613800+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 10-1 hexa,stacked,image1,,2013-11-23,[None]
2020-11-18T18:37:45.315397+0000,ef711d5cecded93df627809c902b9813,345919680,/data_local/images/DTS/2013B-0613/DECam_00257784.fits.fz,/net/archive/pipeline/Q20150109/DEC13B/20131123/c4d_131124_050127_osj_r_v1.fits.fz,1.0,"{'gte': 64.48749999999998, 'lte': 64.48749999999998}","{'gte': -33.79908333333333, 'lte': -33.79908333333333}",64.48749999999998,-33.79908333333333,r DECam SDSS c0002 6415.0 1480.0,None,,15.0,0,2013-11-24,2013-11-24T05:00:28.599222+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,,stacked,image1,,2013-11-23,[None]
2020-11-19T12:34:18.540551+0000,cce30b387424a017cd290c4569014fe2,388267200,/data_local/images/DTS/2013B-0613/DECam_00257835.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_013936_osi_g_v1.fits.fz,1.19,"{'gte': 54.95899999999999, 'lte': 54.95899999999999}","{'gte': -37.34763888888889, 'lte': -37.34763888888889}",54.95899999999999,-37.34763888888889,g DECam SDSS c0001 4720.0 1520.0,None,,3000.0,0,2013-11-25,2013-11-25T01:33:45.400704+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 5-1,stacked,image,,2013-11-24,[None]
2020-11-18T18:34:41.005568+0000,d10df8200e1c202992cb5bfba6d6ad17,815040,/data_local/images/DTS/2013B-0613/DECam_00257804.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131124_060316_osd_i_v1.fits.fz,1.11,"{'gte': 52.113375, 'lte': 52.113375}","{'gte': -33.06863888888889, 'lte': -33.06863888888889}",52.113375,-33.06863888888889,i DECam SDSS c0003 7835.0 1470.0,None,,270.0,0,2013-11-24,2013-11-24T06:01:54.613800+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 10-1 hexa,stacked,dqmask,,2013-11-23,[None]
2021-06-27T17:40:00.370333+0000,da49f18f593f2eb6990a03f77d70d669,22800960,/data_local/images/DTS/2013B-0613/DECam_00258027.fits.fz,/net/archive/pipe/20131126/ct4m/2013B-0613/c4d_131127_044023_ose_i_NGFS.fits.fz,1.01,"{'gte': 56.62333333333333, 'lte': 56.62333333333333}","{'gte': -36.19877777777778, 'lte': -36.19877777777778}",56.62333333333333,-36.19877777777778,i DECam SDSS c0003 7835.0 1470.0,None,,360.0,0,2013-11-27,2013-11-27T04:39:01.549745+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 6-1 hexa,stacked,expmap,,2013-11-26,[None]
2020-11-18T18:34:45.669727+0000,cb1a2016059651373a7795c11fde80ce,387483840,/data_local/images/DTS/2013B-0613/DECam_00257807.fits.fz,/net/archive/pipeline/Q20141226/DEC13B/20131123/c4d_131124_061517_osj_i_v1.fits.fz,1.15,"{'gte': 51.10912499999999, 'lte': 51.10912499999999}","{'gte': -37.84677777777778, 'lte': -37.84677777777778}",51.10912499999999,-37.84677777777778,i DECam SDSS c0003 7835.0 1470.0,None,,300.0,0,2013-11-24,2013-11-24T06:13:55.646062+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,Fornax 13-1,stacked,image1,,2013-11-23,[None]
2020-11-18T18:34:42.412244+0000,d2b6e3a9d51be6b9f8f5d9030a61022e,388189440,/data_local/images/DTS/2013B-0613/DECam_00258033.fits.fz,/net/archive/pipeline/Q20141225/DEC13B/20131123/c4d_131127_050447_osi_i_v1.fits.fz,1.04,"{'gte': 52.84662499999999, 'lte': 52.84662499999999}","{'gte': -36.693999999999996, 'lte': -36.693999999999996}",52.84662499999999,-36.693999999999996,i DECam SDSS c0003 7835.0 1470.0,None,,2100.0,0,2013-11-27,2013-11-27T04:58:54.751972+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 4-2,stacked,image,,2013-11-26,[None]
2021-06-02T12:21:14.795010+0000,cc90567ebfb32ef73b6c808e205eb161,388880640,/data_local/images/DTS/2013B-0613/DECam_00257833.fits.fz,/net/archive/pipe/20131124/ct4m/2013B-0613/c4d_131125_013306_osj_g_NGFS.fits.fz,1.18,"{'gte': 52.479208333333325, 'lte': 52.479208333333325}","{'gte': -34.87836111111111, 'lte': -34.87836111111111}",52.479208333333325,-34.87836111111111,g DECam SDSS c0001 4720.0 1520.0,None,,3000.0,0,2013-11-25,2013-11-25T01:27:15.350082+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 3-1,stacked,image1,,2013-11-24,[None]
2020-11-18T18:33:52.374510+0000,dbefadf3b98d58d07e80437d17e96c0e,388532160,/data_local/images/DTS/2013B-0613/DECam_00257831.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_012139_osj_g_v1.fits.fz,1.19,"{'gte': 51.113791666666664, 'lte': 51.113791666666664}","{'gte': -37.844861111111115, 'lte': -37.844861111111115}",51.113791666666664,-37.844861111111115,g DECam SDSS c0001 4720.0 1520.0,None,,3300.0,0,2013-11-25,2013-11-25T01:15:47.121222+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 13-1,stacked,image1,,2013-11-24,[None]
2020-11-18T19:58:24.978055+0000,ca1d45ff3752258367e617aa95aed177,388658880,/data_local/images/DTS/2013B-0613/DECam_00257795.fits.fz,/net/archive/pipeline/Q20141226/DEC13B/20131123/c4d_131124_052702_osi_i_v1.fits.fz,1.04,"{'gte': 54.54808333333333, 'lte': 54.54808333333333}","{'gte': -35.538805555555555, 'lte': -35.538805555555555}",54.54808333333333,-35.538805555555555,i DECam SDSS c0003 7835.0 1470.0,None,,2700.0,0,2013-11-24,2013-11-24T05:21:09.143792+0000,[7313],Munoz,2013B-0613,2015-05-17,decam,ct4m,ct,,object,NGFS Fornax 1-1,stacked,image,,2013-11-23,[None]
2020-11-18T18:33:52.802890+0000,d9bfa608714e42f25738e340a1464eea,163068480,/data_local/images/DTS/2013B-0613/DECam_00257840.fits.fz,/net/archive/pipeline/Q20141224/DEC13B/20131123/c4d_131125_020237_osw_g_v1.fits.fz,1.11,"{'gte': 52.847541666666665, 'lte': 52.847541666666665}","{'gte': -36.690888888888885, 'lte': -36.690888888888885}",52.847541666666665,-36.690888888888885,g DECam SDSS c0001 4720.0 1520.0,None,,2700.0,0,2013-11-25,2013-11-25T01:56:45.146037+0000,[7313],Munoz,2013B-0613,2015-05-18,decam,ct4m,ct,,object,NGFS Fornax 4-2,stacked,wtmap,,2013-11-24,[None]
2021-06-13T12:37:09.929576+0000,d0be232fb33f552dc8d0223d0b968966,36731520,/data_local/images/DTS/2013B-0613/DECam_00258044.fits.fz,/net/archive/pipe/20131126/ct4m/2013B-0613/c4d_131127_053842_ose_i_NGFS.fits.fz,1.09,"{'gte': 51.114083333333326, 'lte': 51.114083333333326}","{'gte': -37.844833333333334, 'lte': -37.844833333333334}",51.114083333333326,-37.844833333333334,i DECam SDSS c0003 7835.0 1470.0,None,,3900.0,0,2013-11-27,2013-11-27T05:32:50.694204+0000,[7313],Munoz,2013B-0613,2015-05-20,decam,ct4m,ct,,object,NGFS Fornax 13-2,stacked,expmap,,2013-11-26,[None]
