ra,dec,name,color,radius
54.54835416666667,-35.53879166666667,F1m1,blue,3960.0000000000005
54.165486111111115,-33.726111111111116,F2m1,blue,3960.0000000000005
52.479166666666664,-34.87836111111111,F3m1,blue,3960.0000000000005
52.862583333333326,-36.68975,F4m1,blue,3960.0000000000005
54.95902083333333,-37.34763888888889,F5m1,blue,3960.0000000000005
56.62466666666666,-36.196895833333336,F6m2,blue,3960.0000000000005
56.23022222222221,-34.38451851851852,F7m1,blue,3960.0000000000005
52.1175,-33.06738888888889,F10m1,blue,3960.0000000000005
51.11234722222221,-37.84538888888889,F13m1,blue,3960.0000000000005
50.5994,-35.8702,Field10,yellow,3960.0000000000005
55.8479,-32.5273,Field11,yellow,3960.0000000000005
58.3521,-34.962,Field12,yellow,3960.0000000000005
53.6473,-31.6796,Field13,yellow,3960.0000000000005
51.4467,-31.2712,Field14,yellow,3960.0000000000005
63.1329,-32.3313,Field15,yellow,3960.0000000000005
