ra,dec,name,color,radius
157.0343028,-35.6401196,,red,5.0
157.0824705,-35.7106592,,red,5.0
157.4856043,-34.7943777,,red,5.0
156.835113,-35.2741832,,red,5.0
157.0801362,-35.7585333,,red,5.0
157.98811120232,-34.89595694779,,red,5.0
158.1037736,-34.9982491,,red,5.0
157.967011,-34.853686,,red,5.0
156.9891701,-35.8217081,,red,5.0
157.71003,-35.977016,,red,5.0
157.7636363,-34.6717765,,red,5.0
158.2481321,-34.8861742,,red,5.0
157.535455,-36.1046885,,red,5.0
158.0353387,-34.6748442,,red,5.0
157.7484477,-34.5629492,,red,5.0
156.5497001,-35.1479739,,red,5.0
157.9507945,-36.0315582,,red,5.0
158.0529945,-34.6734123,,red,5.0
158.5031045,-35.282357,,red,5.0
156.5925475,-34.9635625,,red,5.0
156.8876309,-35.9862957,,red,5.0
158.5308927,-35.323315,,red,5.0
158.0002164,-34.5102734,,red,5.0
156.946478392365,-34.5314862392265,,red,5.0
158.0552157,-34.5326333,,red,5.0
157.5814186,-34.404791,,red,5.0
156.7117708,-34.6459694,,red,5.0
157.760173113505,-34.4028121931374,,red,5.0
158.0400732,-34.4630833,,red,5.0
158.6876435,-35.470611,,red,5.0
